hash,original_text,text
1fcd9552521e02bb9b0b67bf4bc65aa0,Admissible,Admissible
621d69455bd3992ec9af3f426db958ab,grain,grain
c753f6750a03076ec58b0626682f5d00,spoon,spoon
8dda040d53e430dce13672f75c7ad3fa,rose,Rose
c635493de3e0205c9614a54175769377,right,right
296b713f356579600d4f63e2908fcf63,advise,advise
8cd2517717786da3fc8337161b6e417a,Estimate,Estimate
a0639c8f3459652b0409270522914eab,meter,meter
a91acd000e98baf68b9325ff7411a7fa,Brokerage,Brokerage
ff28cbd8015c58ae393305df01b32b61,Wholesale,Wholesale
1e05312957ce75891c10aaaa409ee6c0,advertisement-1,advertisement
7818b52aa920b40b4f38c079ab3eb0fb,rain-2,rain
9eaa5c0549049081b5dada99274da5d9,carry,carry
f4ac9a497b84ce7e65ae9c80a9289ae1,wednesday-3,wednesday
4a8eedf11f65150b67032e10399f28d5,lake,lake
862d1f0fbc1ae527043ccbd9674f9143,tail,tail
33e775439e54deace5645ce5c2d65e1d,examine,examine
228089dc12b08d8367076486613e0f21,fry,fry
cd1e8854b72ec6c9ef2ee835bd21512a,cassette,cassette
9fc9719c26fe9c5a235a4434c6995c00,Bills Purchased,Bills Purchased
6bf4e528102daed766bf8188f2420533,Out Of Date,Out Of Date
6adf202967292c8702910ed7e41393ef,gurunanak jayanthi,Gurunanak Jayanthi
f28ff37a27fcf465d63ef71d14f75f86,telgu,Telugu
959de7e1fb199595af310bc2bc2c634b,Rebate,Rebate
b911362f8920e40962b1f7cbc6a5c5b3,Expansion,Expansion
d033dd6b35287b6be31d3e2810dd408c,february,February
d89c0fdd877c905f1d9d616ccf61306d,Qualification,Qualification
3bb4e422e6a4813fa051ce4ac2839e73,patna,Patna
daecc0358941c7cce8642ba6ff5e870e,less,less
768d3304766c700e987df4e7473f9712,creeper,creeper
313f57543eac567fb04897e03c49875e,tiger,tiger
1016dccf49084946f971c2408ea742d1,Account Payee Only,Account Payee Only
d3ad9649e7721178034ce9c5bf4664c3,january-1,January
edd0390b81776d3326326af6dcac78d9,tamil nadu,Tamil Nadu
7b5be14be19fe37b0a7144815496fd50,zebra,zebra
43270bfcbf84775308ec5266028ab632,demand draft,demand draft
5c27fd86548ec5ffb31bc639e0daf066,Scheduled Tribe (St),Scheduled Tribe
5c27fd86548ec5ffb31bc639e0daf066,Scheduled Tribe (St),ST
083502131a5bc8a9b0ea98deac273074,Part Time,Part Time
4c19a09bdfadfc06ba77681a2604704d,pappad,papad
668806fb63f7bf896f5d13915a96a5ee,full moon day,full moon day
b0628feb87e9cfa36b34ce584d3e0e79,proud,proud
493634f73361ae9576cc21542dc1eac3,peacock,peacock
bd03d4065644ac3c0ee02144314f13be,lizard,lizard
c8a28dbf6e993999ad4bac31708fb737,warn,warn
f792e43fea35b57b17cf6c1946298f3e,toilet-2,toilet
7d62bccb297334e97893da1ceaaf69c6,opaque,opaque
f7087531db885ca6bec1ed9fc6e87d5d,thursday-2,Thursday
812949a5f4201ffbacc3011d933de7bb,Review,Review
58aa2c7b09366e4e5f0b8e3d49b87b79,karate,karate
28a4b96613989c72e66dac4e66e8acb6,beverages,beverages
0f51dc0680ed2ce0845ef37fc7d67c00,helicopter,helicopter
6fe5f40a2f89a3dd567a3c9b662781fa,under,under
de34317dba1cfaad1b6058ef12110e5b,bowl,bowl
fa6c517f568ceb4b42a39bf06b70ae88,Switch,Switch
87d96d626c6776e3a21e2d190621a5bb,leaf,Leaf
5c6285e0a10a32f2edf5269054152103,ladder,ladder
f0ac4056b491d1ce8d405a002c8be959,Megnification,Magnification
a8c0dd16c14b07639bc51ddade9cd694,promise-2,promise
9fc7c580e64d49d84d0192192a75d59b,never,never
f4df51f0b431e113d2dab885a17baf4b,jail,jail
041356561c5eca6354f7d89b4ba9ce9e,Neutron,Neutron
dbf121c71b7ba54740c004bf80190e3f,waist,waist
6a724400cb7baddf176891eaae289273,nsck,NSC
e808e641b9d39ff190d194f54632181b,clean,clean
586e4b99147a2ed28aab96a5b4a5fb1f,rock,rock
758b7256c6dda29cbfbbfe515259b3df,vessel,vessel
b751c60626c38c69b703cfdecf653f22,airport,airport
96a87e2b2091f20e13b54d450a777555,cone,Cone
9387ed6ed9b8ac78caf88eef5bc1595c,word,word
5759ba901304789e10b5e2d51e5b5dfb,Opening Balance,Opening Balance
34730683d2e3b7423cdc646748b3927f,Passing Official,Passing Official
d9e14a0ee147c0871757e3109ac24382,sow,sow
1bb30ef24902fa3e37fac58a8dbdc9a2,Terminate,Terminate
ad7bc113c406e4b8ab0918a53f8b4da6,shappels-2,Chappels
ad7bc113c406e4b8ab0918a53f8b4da6,shappels-2,footwear
c4fdce9dae9492de40ef2979b28ea2b2,cholera-1,cholera
9305f4db89cfa2d06d461722640cc8da,Electric Apptiarices,Electric Appliances
13d94148f04184682ebaeff8e68ca006,Leave Casual (Lc),Leave Casual
13d94148f04184682ebaeff8e68ca006,Leave Casual (Lc),LC
3e2e8efc4d57580407955257e5b5ba1c,memorize,memorize
46679cc9fc53a17a9c4e631cad84aaf4,Clearing House,Clearing House
2bb2cd837ba61dad1a6284ae48829b12,embroidery-1,embroidery
fea5e58f71b8d7fa568e5405da73fd4c,teeth,teeth
09a5b3aff0b070a7dd95be7e8ca5c0f8,Variety,Variety
4b29792cf3c8cf5845bc835aec20c83f,creeper,creeper
65dac86f432908d181fdb1cb737a0a0b,Glass Bod,Glass Bod
f36c117f3b079063628c1ffb30989dd4,Uncalled,Uncalled
2517525bacceab59d2383705af481dce,Oath,Oath
7b91facf01edf6e4da10e36e44910e28,Infrared Ray,Infrared Ray
1e5d28ae9ca7975e5b8feaabe621bc4d,sick-1,sick
220451e02eab1e93c60af558f82d1495,Important,Important
bee9937be0aca84f39a9449362115e93,custard apple,custard apple
a36f758ddac10eca34d7bcf8a0cb69a7,bell-2,bell
a36f758ddac10eca34d7bcf8a0cb69a7,bell-2,2
0cfeb9cbdbd855d46a8c070d1c39aa43,Opinion,Opinion
7349d94731ec65fa1f5287d503effa54,hers,hers
5a8f102cced6a2358bc4bc3800e66bee,old (time),old
5a8f102cced6a2358bc4bc3800e66bee,old (time),"old, to do with time"
51db1ec48f84ddf5793935abcdac8fe0,son,son
d28cb4dd1d64dec9f82941e5ad1e20e2,himself,himself
acf68b46e23654606c65a6cc4fb3a7fe,Modification,Modification
0aaa55ac318fa9e3977879f3c023366d,chemistry,chemistry
ff31cf490c8f4d22af2eed41fe6fb46c,chair,chair
b5cf779294284169705ddfcaa1f99106,after,after
bd05a80b1b48888a63a2f02b65eb3102,telegram,telegram
ae6540ab5e142e92db503c5c44e28264,sunday-2,Sunday
6b2010f8e07e95421a6255a7b30ded59,duck-2,duck
905a5edf15a95696d7df73967b7ccbdd,isreal,israel
5a9f3e7d9b83c5a0843aacf572e1ef90,cough,cough
814217d62a23c665405ae7bda78d4ac1,Written Down Value,Written Down Value
ddbb7d3d97987c9b38804bf9eb672dff,Dish Antenna,Dish Antenna
505e34cf42fcbab722f22c9dc3222322,Nationalisation,Nationalisation
4964c5b8f59c83f73c5597d34ebe1a66,Overall,Overall
5187ca5743cfcc4b6a0bf76516767fa0,bold,bold
8ca952f5a55671216e37c7b7444b1769,Rainbow,Rainbow
bf3beed620127cf7225f0c9fd7ba6b42,Individual,Individual
458ed5edd01d296985ccc128f15fed17,Transfer,Transfer
5139744b1b5a3a4741b20d13edfcc79c,sweet-2,sweet
84d2e142429cc19a302887c6a902cccf,Assets,Assets
18fb2eef45d85299f58a5304e68e0142,sister-in-law,sister-in-law
3e643040da95d54d5cb85a3e04f9050d,Wire,Wire
44ceb03ad0b28c24865fe6ccd803ed20,ornaments,ornaments
3d5e9cc7d2c3d923f8066f40ee9cf260,magic-1,magic
6e493bbf903f7727c0e6283191243b68,interest-1,interest
16311e33e48af4b18d529d3c4fd58ccd,Signatory,Signatory
f247c08963bf472713df428de8a29d4c,Specific,Specific
83f471838a6533c5f6cd47c0074da916,nail,nail
a9d8381f4f33dd7ae3606fde0ecee95f,carpenter,carpenter
e454d6cdb5f67423f992f93f479f5a72,Re Endorsed,Re Endorsed
ca79546db21872cc6f3b27aa1c613c77,Environment,Environment
7e2a996776340f28976585a85d891c87,Capacitor-1,Capacitor
c7757380acc1a6cf740ef342edd94cf2,die,die
6f6bb5e3d810c42effd0e122348904e0,rhino,rhino
3e7f71df9033ad08d5c133be16f21f63,keep,keep
0d747e18db5dba2bbeb952e0583a1978,here,here
59864fac270e8e44fbf09c92e6e050b5,pig-1,pig
8cd88b42287810f4fca3957bda62b3b3,cure,cure
6a07db025ff1ced351fb9c100e67227d,shine,shine
575519799df5b9833b25e5bca329bf19,Sound,Sound
60526efa12efe49a27cb691a651e86e1,gate,gate
23bcda82f03b1c22fc96470b33376346,among,among
e2e8e0575de8a17fe4e681ee38ea3953,Fllarment,Filament
f90fb6fb2cb2743c0eacd26733bfadf6,Borrower,Borrower
cc5dca759156368c534a7d5188434679,Surety,Surety
822ee165acb75b06c727ba3658ae5d2a,Liquidation,Liquidation
6e43adfcf0b17435c1652a91ca7d6d23,north america,north america
176cb4cd362b38f7a9c61890b3329ab1,Summons,Summons
60285b2f6fe073990729391b8db47ff7,flute,flute
876b17704904c20c88f0559719ee90f3,desk,desk
0c61c41081527e1bf9978166d7204334,Registered Letter,Registered Letter
328b9bc45a59283be93fe29430b4e4c9,itself,itself
aca26769b960faacfeb51137b8226381,bucket,bucket
328a633f6d8d2944388ee9f3ab141316,Centre Of Curvature,Centre Of Curvature
d4e8799fa2736511b56ec7b3c803c333,Non Payment,Non Payment
482726e3f8f6a7c74374364725470a61,discuss,discuss
8c01487e3b10870d4ea271326c86d910,assam,assam
0f411fe285e8e1cc0feef6b0795e6a4f,accident,accident
90f32b994ca8d99d0394e4de37f572ed,Vertical,Vertical
ea628fdd5746c2f2dec15af2c72b0fdf,Abbreviation,Abbreviation
049e882cfc0359ec4257866eb7c4750a,moon,Moon
3f677bf1357fe84efeb8e7c937469f0e,holiday,holiday
0f76281a0e01c591594c5b327210db8b,never,never
ab8d7f6f18f9252239675d15719af4de,return,return
47a08bc81c79e027666e1393ed98fa05,Genuine,Genuine
38020295dfc3fa6bf503679aa9871ffa,Kientical,Identical
840be3a360255bcedc9c5b96b0114ee5,rabbit,rabbit
27330e159d9add53fce0d70b85204fa0,Undivided,Undivided
32f6049f1cd32337c540b2990989f345,art,art
e193d6ec216882fadd7f3e16a2e1b10f,malyalam,Malyalam
df48d89d03e176a9ddd1cdb81c71205c,Land Cess,Land Cess
531dc40dedaaf8159520b811cbd19085,Short Term,Short Term
c893f8dcd171d2069541cab6ede55b40,control,Control
6cae5269af7c26e0154bb11df9182bdc,bulb,bulb
399b5e3602865f6f953e05fcf05f1de3,spider,Spider
b711223115864d8cf2f1d26e0946b247,Flug Point,Plug Point
3e07c29c4ca09769bff1c450e3d1a5b8,round,round
9e546a3fd3e2ce591f2dad89634615b0,fan,fan
d9254dc46bd600fd622371ed21ee0d6e,leave,Leave
7c5d770b07f1fa30de4a4bc14d1a8f7c,Monthly Statement,Monthly Statement
b95cc1ea948b6ace88a7589c0cab5c8d,bangles,bangles
ac9ce7de09e3aa1069283e1e3fec8bfa,mud,mud
29cbc3bed90a34e0887b389d0e40f282,Fake,Fake
cf2dcf433089777db9c7efacf21e22bd,hot (to taste),Hot
d48f7a56c831f5440753bd7687f673bc,june,june
778cec93f36981943bdc96ea503e7a34,evening-1,Evening
e1cbb66148e689359966723388c0d009,chart,chart
bdee61670884bf0b81b203c4d6ff98aa,goa,Goa
fdbd27f6632017050f2a9ae6ee257a3b,key,key
11dddddf7dcb39174bffc2b8f1810903,giraffe,giraffe
ded42b5fcd3f0ae9ac5c96d3b1a55a4d,Rigid,Rigid
b05c8b5bd2e6a8e1c78234d8b474c362,crocodile,crocodile
615d739726a4fed61b7613b31dd751ab,bedsheet,Bedsheet
a7c0e94327e337edf3f31b7700da20ef,sorry,Sorry
14b36f384a506c5291062c38ddd0faaa,room,room
841a2685b1c775df28641f6504e21341,Self Employed,Self Employed
ca8e7d21a36560acdc75ec5e433e19c6,left,Left
dabf3bbb4910237f9846c191ec536e28,muslim,Muslim
3a6f8856e54a85a6512ed8dd3aa58ad9,Produce,Produce
0063acb2899d3c2ac5215f0addf32a2a,learn-2,Learn
587db287db1577ffc6cf2a2d620e5984,hold,hold
fe8e8233b8eee5d9beee9a0fbf0bd802,L.E.D,LED
b2f0550edd8c1be03efe8e8169d0d6b5,power,power
c537d7b8a4dd3cf09cc457ef26d7680f,Share Equity,Share
c537d7b8a4dd3cf09cc457ef26d7680f,Share Equity,Equity
462d8d300b9eee59af928c43e8fbfed4,wife-1,wife
82e7232203f2e0baccf6be635df73311,saturday-3,saturday
78bf75d27801000cfe42afddab6b3517,grandmother,grandmother
0ddf913dade601d7d10d2044ba5ace75,story-1,Story
f7541373a007a79021abfd6b9dd1272d,behind,Behind
c6af0765bd0eda3696c517c5e2aadd11,you (plural),you
4b0fb7f53193d0a09caea16b60ba347a,head,head
95f8263a80706ade022cbb92b5aa1a46,roof,roof
db0e64696d97631fa45eeffd8c23919d,Transister,Transistor
df4ed664f988c397a55dd0916885ac3c,valley,valley
6f7c0bba20c9ab60bacb721314f14f08,today,today
4947c55c090b0837a17d091ba1837f85,wedding-2,Wedding
d962fe5b6eefe80a9cb3d644cfc7c330,lightning,lightning
da47a5a3e9a5f0359d35f5e05fdd1331,Total,Total
578ee4deac600c5ff4c8614e7eb19534,Mercury,Mercury
23177ed41db9009184a1927083841b6c,Gatvanometer,Galvanometer
1e8bdc0823c01693b6965eb824a1543f,water,water
8d1f896febd19ac58441de9b15880c20,salt,salt
93985ae2e1f757f6c257a8fba2960881,time,time
b3d454ad9f7901340f5b35df781944fb,Account Branch Adjustment,Account Branch Adjustment
77089bed14c8da605f8c651abd5de888,Instument - Negotiable,Negotiable Instrument
eb3182a9e2da602d95189aa03906a374,wednesday-2,Wednesday
9e9d40e9ed4f15a50970b1016f134d55,World - Wide,Worldwide
11aae9824204b3334b09b4a6e5bf993c,carrom,carrom
53b48589e3a27f69aff0c070d5f832dd,Vernier Caliper,Vernier Caliper
eb5e39d8839c50a3792e92166d688c4d,tie,tie
1c7178ca1f486610bf524a911df6670c,hourse,Horse
56b70a00726516b2d7004723c53e3e1f,Cheque Crossed,Crossed Cheque
87bec1764eac40c3290a7cc728f9330a,develop,Develop
25ff7d35cefbfdc1522f36d8d904874a,Maintenance Allowance,Maintenance Allowance
3a565a27897b8b73c30e77e1d08b236b,talk,talk
bfb1660728b9b8063c17182de68575de,pune,Pune
507326d845de26e715ae23c60ba58a3e,mixer-1,Mixer
9c397017b43e58cc8ccce63e9f495b8d,Reaction,Reaction
d1c06f3b831d6a6867ee2282a708e2e8,Show Cause,Show Cause
faa556ab33e6f351da7de0c260abc030,disguise,Disguise
6375ff129e04b58f2290a2fecbd59212,true,true
852b8103856b91faf8a413a6f511dea6,thursday-2,Thursday
6b633be534b308871e18e095f9247cf8,nurse-2,Nurse
05b1e04ba5aa4b014dc74cbf30c103a7,Internal,Internal
e684028541ac0ab066aa97b57829cc0e,pen-2,Pen
902d0dfa73537a8da931e0704e9ef7ec,drumstick,Drumstick
4fdeb70400cd725a34c13c2b162ae6d3,grandfather,grandfather
61a2d6917416580ace65936c6a30bcaf,Current,Current
85d22396187edf5a6e19e40a5f670179,run,run
b3c752bc7610841e38fccf68c4580487,what,what
20581d2e98d97d8a3fd375ca5dfc1b0e,river,river
379ae589c4225dcd43e6129756e918c7,chase,Chase
21ecb9d023f248a6e4c84f255108f761,paper,paper
62b020a1a4cd5a17ce59b898fc46e13d,sharbat,Sharbat
b331bb45b6a0753ef9355a1be75dffbe,which,which
c7fefb2ddd9170f2434fad25cb2a4d21,Dismissal,Dismissal
3e1d146794545707750227fdd2a83d80,cat-1,Cat
fbe9f356652da1bb034bf57477982bcf,Crossing,Crossing
f6a3833699f8ec4dea22f4d1fdedeac0,film,Film
6d02ecf41ef32e6f744281b3bc3d1763,careless,Careless
176cdf483ff0491bf1be1426561f97f2,rubber-2,rubber
b01883984094327cbbcbe73d2aa44487,sunrise,sunrise
c024a8b6f44513eea64581f0a9c4c4b0,Customer Service,Customer Service
3f77b0cec58c8831998d746273668d57,satisfied,satisfied
a08760d7d7efccad9909f86a91baaeb2,Proton,Proton
688aee527532dd01d0dfaf089784c13e,Industry - Cottage,Cottage Industry
42b93363dc7cc22930be0e562f0e99fd,Re Employment,Re Employment
e767783e8a41a86caefca6223d29635e,united states of america,United States of America
25b33364a661d2a91049736a53bfbc8b,Intermal Combustion Engine,Internal Combustion Engine
85e2cf949d4a4180556697b1437d1a2a,saloon,Saloon
e92e438730907b2c72498cbbfeab9857,tell,tell
a3fc7c3cee6b33ea9107653e17684d9c,lion,lion
ef2091404641bd2d5e513984419989eb,Single Entry,Single Entry
ecf8d298b7495e51736934fc6ed2f026,rain-2,rain
d9189f3ca62e2c09404029bf1a001ecb,Lapse,Lapse
1a7fd31abed8c1d0a2c6fcbbb18d328a,Letter Of Authority,Letter of Authority
285c4fd27af177488836cb08cdf50acb,Misappropriation,Misappropriation
99d396f94900d0ae540469b1b8b716e8,Freexing,Freezing
f92ae96f2c5c480d50aeb2dbef37c475,toothpaste,toothpaste
343844911e825ab5d9fa41641899cd1e,Anticlockwise-1,Anticlockwise
92972de6d680f0b541c5e0fd2a0ac204,Planet,Planet
75a0d273bfdbdbc8646a4be989ea3582,mathematics,Mathematics
b8d9a7c3e423b815eba8263c6057b7a8,Osciilator,Oscillator
94bec54decd82de3f6e639a743822643,harmonium,harmonium
6a065729c4cd9563a31907e3c5021a8a,Monitoring,Monitoring
f3cffb49fbab999df913bff81bb3508f,myself,myself
3b8c8d9656b16a7d147de0115f578309,teach,teach
b7bd1511fffa9f1c107db0246877bf4c,Concave Mirror,Concave Mirror
eea02de4f74e2c116dc4f56c04c7d5bd,mogra,mogra
ba4d9e5183d83224a69aac2bb3414f0e,Green,Green
33cbabfcf4813d8ccb572c8cc9d673f5,pongal,Pongal
6062d9dba78dd5bf939dd8f606c83f53,Thriff,Thrift
83e0600bf694c04b11d972150e3a5aea,Waiting List,Waiting List
92e900cd7c61d7145acba3acdf20adc2,orange,orange
30965d86cc5b27db6948f56fcc6244bc,autorickshaw,autorickshaw
3733531a8a9d3c20ee21509cc426d909,Leave Duty,Leave Duty
066193b5bb039480a19dc40ba47994ae,buy,Buy
b417fdb9712de69cb1ce6642f0799769,ganapathi-1,Ganapathi
433efcca3c5573f5bbc9c7e201ad0072,clcok,Clock
4b32bccbda248577caf2654de08ba84f,grandmother,grandmother
6153a268484ef135b55022f31fe2ca86,dasara-3,Dasara
873e6de2d8583bd3eeff94d19b18711f,Movable Property,Movable Property
2a040bf0cb8914eb17cc1adb6d25cb3f,Revalidation,Revalidation
a7b8bc7e7e6c41e053c4582ebea56626,Submission,Submission
948e0f6bf8d1f355a316a84d80b73e94,welder,Welder
5356692b4ad87b246669dab8834bf7ca,hear-listen,Hear
5356692b4ad87b246669dab8834bf7ca,hear-listen,Listen
6d072e695b40d40edbd16b8503c12a46,Triangle,Triangle
10d167c9cbfddd6058f7cfad2bda15df,month,month
8416478eac61c12868515a501d1f8fb5,sleep,sleep
0753d1bf8aff38f95ae03bafc2e41f26,Settle,Settle
ab7201d9646d71dd01e183986157d342,Lubrication Oil,Lubrication Oil
fe6046f56fd2d65b5394bdc6935728bd,Compulsory,Compulsory
e1bb1df39f9a2bd29de7b218275d20e6,Housing Loan,Housing Loan
ee0d33d077f82c08fd9c6bfcfbff58e3,hut,Hut
5f6fd11b53857ce7a32dcf0e65fdc7cb,Illegal,Illegal
44365c631964a89779c3e4be527c823a,wood-2,wood
10949b9ee8ba6d81d44c1ec236f0d177,peak,peak
cc23e3a5466201f969c99b1b14db2e70,government,government
bc41d3079b7f450bf5c8d7005b83d37c,Standard,Standard
a0127c82507e5062abb204cc25d401ff,day,day
16fe89f39cbd011d30bf6714de59e1f1,Rural Development,Rural Development
218aebe086c2bfc1ceef1028f118a978,mary,Mary
dfaff085321b2c4f16a3140cc5e1e819,shoe,shoe
c0c9a33fc684ba9036f1f35cdf3024ff,Acceptance Clean,Acceptance Clean
c0c9a33fc684ba9036f1f35cdf3024ff,Acceptance Clean,"Acceptance Clean, banking"
f997e2b4bc7786ebccf20cd7cab7e2f4,Penduium,Pendulum
d5a8d0b351f882ffc2d9dad130d02d0c,Margin,Margin
ecc189bd7ef8326328a7f493ea320272,rubber-1,Rubber
e135295f51d57bed2505907db50e46d5,education,Education
2d99aa13f50ab224e32aaba560b5bc22,Cheque Mutilated,Mutilated Cheque
e0a71af83e0ff3bf0c55c0ceb955c094,beak,beak
65b7c1daef1dcad3a7d55a00756c9460,Cash Credit,Cash Credit
b9e9a7302a0567193ada8a9d0c23a52f,dangerous,Dangerous
9a67c6481191d4c5510075fcb725812f,video camera,Video Camera
7d3ab980eac04e9339d9e70508e343ca,chess,Chess
5a7dbc32581bfcbdbf262a5874fe6f31,tuberculosis,tuberculosis
5dcec3366d8f3415984d81034358c2df,mime,mime
243d19f05b2912fffb08945fc67c0730,low,low
e74c2dd67741931b1d9f020ea9be71fa,dry,dry
906542b26d9cf7bec4bd4076a41b372a,Single Owner,Single Owner
990e84305c48c7ca8a5a53e1eb8a1ece,frog-2,frog
58b7ffb88ed97eaf7e772e0593dc798b,ginger,ginger
ae07a0b0ce6baad442b2ef116a34da9f,Funding,Funding
bcbd5f54ba27504fa447e3f137e5d37f,Account Inoperative,Account Inoperative
caf1e50a99126051d095622892974991,lie-1,lie
05a287a8e24e823641f68ff8df23d52f,skip,skip
62158fa47374a40c262dac3e4e469a4b,nagpur,Nagpur
bed603f0f5f966c2d10ce25846aa64f1,pencil-1,pencil
cd066ecf2ccc00069e8c12dbfde60865,Physics-1,Physics
7dbc1e10ff85cb8ea9487b18a6aa58f9,tailer,tailor
1030cac503223f90d2c236ca3e522745,Applicant,Applicant
228525dbd13b134df9f90fd1aa95f8f3,mahavir jayanthi,Mahavir Jayanti
2ad1342f4f19aeebbdbd37c76aee202c,nurse-1,nurse
7810b585bc6e978020f62ea9bc7cb91b,wednesday-1,Wednesday
05f1c66bcdfe8145711818cc83f41185,insult-2,Insult
be0858bf8817446eaa7f291d74b44553,Extension Counter,Extension Counter
bf887830a41950c30ca5c4fc76efe859,Biconnvex Lens,Biconvex Lens
8dd4075a2614c2f530dbfd2ee6a521f1,mixer-2,mixer
c2e98027805ea7f32c75095a3962311e,Juplter,Jupiter
527d3d329868c4f4c94cddc499e8f4f8,december,december
7c7aeee1a7726a4e2ed8556c18385ab9,again,again
f22055f8693cb1ccb6463d342db845de,comb,comb
02f29e6e33fbc772d3c6c19fcb2b3143,Target,Target
db1606f17cfdd12166f39429299f0db9,Sub Lease,Sub Lease
9561fae3809ee02c4e1daed8029d7171,father-in-law,father-in-law
f69a54876d31354bf36e2832d7f9dfbc,month-1,month
d869ab9da934e20f8b1a6797f4fe396b,bucket,bucket
788b57f5bf5eba8d3efad57dc5e96017,Total Energy,Total Energy
7409d9ca05b7b592a98b77150aad7aad,Convex Lens,Convex Lens
8d3dc0025ed4a811298baa45757bfa48,kitchen-2,kitchen
b9bd4db66364a7be27f06dab351218ac,In Multiples Of,In Multiples Of
ac558636596a1a9b33a97bb14a40d8a3,puri,puri
c4964cf3ac8ad3d32cb6c104f3b6382d,Manufacture,Manufacture
74e9f3bdd39af7b14b6664de7f8f8f96,date-2,Date
234e83e11b1bbfd960d17480f6e7edfe,Missing,Missing
051c6692c36cb838cf5ed4449d6ebc41,Re Examine,Re Examine
047b02ce0b8aba707fa96964eb3e97bf,church,church
4000f4bccadfc94349565422d06b20db,Qualification Essential,Qualification Essential
e38299b2e3d44f8e4b67fd6499203d4b,Instalment,Instalment
d0820ad57bd57608b81a3914f1ffc71a,Weight,Weight
57e93427ec1896718f111c22aa2c3bb3,gate,gate
2dbc46af987468c7df149daa98753631,join,join
ad27af42e37053edeb2faf6123391ced,brother-in-law,brother-in-law
c715345eeac63309609996ac2c60e538,bone,bone
5745e590926157aa13c12720ad984163,Merit And Demerits,Merit and Demerits
097616e3ce46fcc1e795cf4cd03ae688,Labour,Labour
76b5b59791adb42e85518fe3f33a1be7,Concession,Concession
d28cd70e97000ed2c1298ab3e667b50c,Shift,Shift
454218578be323b346dc192aa53c74e3,Account Rupee,Account Rupee
797b08dfc8142b16e71d3e0f94af63be,Concave Lens,Concave Lens
d0a066c80250b1f4564814bf1e56aa6f,Triode,Triode
afdbe69e770d78dcb510dfa867142264,may,May
5bc7c5048e17c336a114e53924845fc4,thank you,thank you
bc23b315ec8ea56bc523756656714a9e,stubborn,stubborn
44fe9f0c867aff65a8dbaaa162f1e856,Exemption,Exemption
064565d64482afb1a83fdaf7d05c786c,Identification,Identification
f88b3f45f1eaf0f6c3cd476b1115d693,reach,reach
550cc301f371f14fdff1aa539a96e0e2,toilet-2,toilet
13b2a5ae708e66b4bde3c04de4c7bc85,nect tie,neck tie
70b94a7a32108fbda18150a95f6bd5e1,Retum Lnward,Return Inward
75ff014ca7c8853fcab695b3464061be,salwar kameez,salwar kameez
bea19ebe9bcc3b3b4f80aecf3ce0c535,clouds,Clouds
82b139cb276de44d0f981ad4e4bd51e1,Biconcave Lons,Biconcave Lens
0352b1adde4576c6d6d130b3e67f8e39,thin,thin
bc50c055ef791d475537d790287cbd58,history,history
f3885a982d77808e24aa03c8fefa6e46,asia,Asia
665ae287ec3db54b1ad3f7836f7de392,dirty-2,dirty
2738b64f62d21828eadbdd51c195a189,Security Deposit,Security Deposit
1452da9733e1a482e1316129ee274475,Supervision,Supervision
da111775b3ca7ca5cb89e1c1fadaddd5,wind,wind
68415fb16c418c84370ebb6106c12f04,Share Capital,Share Capital
d6ffd0b690d3d22f097b48d3f2e8651b,cunning-2,cunning
58cce46af822b41b4b1b95a306ff7def,Violet,Violet
61d729b39a2b7aa3026c08a58fa23bae,surprise,surprise
ff21194bd7bd064e84873998f03cdb6e,dinner,dinner
0dd53aefd1d8dc404f62d3fbf0fcac4c,Northem Hemisphere,Northern Hemisphere
2181d71d4f570fcec97e1e82d72a6d30,borrow,borrow
cc6b704b76c6b0ebb67e4530f8c2da91,Small Savings Scheme,Small Savings Scheme
d2325e88acaeaab16f590472aedd77b8,father,father
1e9e1c07fd3059ff919c918003794da6,rich,rich
6b9f3c1a6593c9b74fb213f1396988f5,show,show
f77feaf27e47452c8d69533a6053c9d9,non vegetarian,non vegetarian
2b75fbc854a97a7a162295bb87f349bc,Unanimous,Unanimous
e4dab74d5cc9c29c036c4ddfdfe32c74,taste,taste
f7fa2b8f46b9a56e3c41f2c0a37a99e5,Record,Record
1879706912a070309874451034c93959,vapour,vapour
aa194224408fd98bc53a4200b211cd81,centimeter,centimeter
b582330d48176c63c3ab4d1f1e0a4e7e,kiss,kiss
cd198b46e848aec7c9ee64582ba9d286,granddaughter,granddaughter
95fa2b0e6d8a46dcfaf93452aca96700,Prompt Action,Prompt Action
bde8d2787df8f704f86143b421f2d5b3,leather,leather
574ea3f165a7dae7b573dd3493abe61e,cold drink,cold drink
1489e82a331ec30d961d07985beddc32,cat-1,Cat
c62aadf8cee4c11e90374d92c62bbe09,thigh,thigh
e0772121520599476300d9b9d2fe1dcb,Negligible,Negligible
f7b95161389a663c5d7c962f79275aa3,see,see
66f998133d0bb7ee0a99af6fcaf2bebf,run,run
3cc2c3fe2a6b75d7f56b8f894d08cab7,Subordinate,Subordinate
ea58a00aaeee0d0c3df0a41cbcb7c072,study,study
c0be45c94f82b99780080f7e0c995088,Proprietory,Proprietory
1e63eb756a1af99941e854dff238d73f,Surplus,Surplus
9da8bf40edf149204229c5c320ca6c3e,diwali,diwali
3186e0448c9ba15dffb0fcab181cd303,market,market
